treat_Ctrl	treat_Treat
727856	-0.0273605761488496	0.0273605761488496
731275	-0.134769207324122	0.134769207324122
107126290	-0.00734140731659994	0.00734140731659994
26683	0.0583625271948112	-0.0583625271948112
4512	-0.172538407108077	0.172538407108077
105378580	-0.0535210718688445	0.0535210718688445
400728	-0.0488628356096337	0.0488628356096337
643837	-0.0772865106215009	0.0772865106215009
148398	-0.0184061622220057	0.0184061622220057
339451	-0.239658784460738	0.239658784460738
84069	-0.143532981031913	0.143532981031913
9636	-0.181248167502098	0.181248167502098
375790	-0.268017333322253	0.268017333322253
100288175	0.178780196949297	-0.178780196949297
254099	-0.00376613218913063	0.00376613218913063
406984	-0.0809241765256634	0.0809241765256634
406983	0.0761203342702688	-0.0761203342702688
254173	0.043886942024635	-0.043886942024635
126792	-0.125932182573898	0.125932182573898
6339	0.136415681420848	-0.136415681420848
126789	-0.188316478433367	0.188316478433367
80772	-0.0058115008339396	0.0058115008339396
83756	-0.04551046290111	0.04551046290111
148413	-0.143707317629064	0.143707317629064
643965	-0.020193382265033	0.020193382265033
64856	-0.0705071189692994	0.0705071189692994
219293	-0.0542921926369752	0.0542921926369752
83858	-0.0721348069385882	0.0721348069385882
55210	-0.213827141607134	0.213827141607134
142678	-0.144282638287921	0.144282638287921
8510	-0.107332732481791	0.107332732481791
105378949	0.0792157880340523	-0.0792157880340523
163688	0.0852631132368194	-0.0852631132368194
2563	0.0418564924554005	-0.0418564924554005
6497	-0.0699850732192741	0.0699850732192741
11079	-0.134454667708617	0.134454667708617
9651	-0.0871591201628597	0.0871591201628597
8764	-0.133302464129832	0.133302464129832
127281	-0.144282638287921	0.144282638287921
140625	0.086873186182439	-0.086873186182439
63976	0.065718248168237	-0.065718248168237
100422968	0.09187312704012	-0.09187312704012
27237	0.036931363836909	-0.036931363836909
127262	-0.0988350747603017	0.0988350747603017
7161	0.0486289084173381	-0.0486289084173381
148870	0.115001539821781	-0.115001539821781
388588	-0.0399621825431442	0.0399621825431442
1677	0.132453992415066	-0.132453992415066
