Cluster_0	Cluster_1	Cluster_2	Cluster_3	Cluster_4	Cluster_5	Cluster_6	Cluster_7	Cluster_8
5293	-0.192077253864554	0.175929659565325	-0.122789238951146	-0.183680128939343	0.544230452655456	0.0792798756617233	-0.216485163928206	-0.0758097493476809	0.0891343210564547
64802	-0.785910898917851	0.791385873034848	-0.83304463418878	-0.680508577466567	0.475878481689914	0.55607979583309	-0.0401969176986266	-0.0427735005553745	-0.150113262379988
116362	0.0177646042284921	-0.0323008159335293	-0.0148840048301389	-0.0739942969066911	0.0835374868520163	-0.133769831977282	-0.189348762380519	-0.0436691137118427	0.140102719607783
10277	-0.752041397385777	0.766739110133942	-0.730288472510924	-0.612342197002348	0.558385665005977	0.386413276556964	-0.0630345671717621	-0.0652386966381994	-0.148572670274573
23095	-0.704619531336239	0.717717858328749	-0.638649637221793	-0.563168827226485	0.4978536313327	0.425355209894655	-0.0338357101650444	-0.0377687570990937	-0.128687302268803
5226	-0.638984052234109	0.666863753379191	-0.568725053149368	-0.531244671921929	0.514837091312217	0.331703411501169	0.0807662592499498	-0.110269048133568	-0.12370505045523
23435	-0.798180481545084	0.808958696827455	-0.744609712457265	-0.578087121986313	0.566664270241632	0.383787884558458	-0.0938065274715352	-0.12784847521988	-0.117271452023845
100873935	0.394009887956893	-0.369311834623414	0.330544076390708	0.262049950997836	-0.33848578938755	-0.361535385857055	0.0885041790921434	0.00467187568132616	0.0969097813754271
10218	0.526868376347805	-0.500139814128365	0.462232177164487	0.242888974291979	-0.427762970743963	-0.325379030142909	0.0202672034427327	0.0994108490567904	0.00455628351501971
29914	-0.217186897390846	0.234538036567525	-0.265140868139954	0.0451144516214875	0.275295561545623	0.135258841487206	0.205398068890374	0.114308425601991	-0.0836582511805599
57540	-0.0116100373050504	0.0194817470572453	0.0124994283786029	-0.0524455772203941	-0.10673056331077	-0.00531825472259109	0.0437951164231527	-0.023498619996637	-0.0664494721761072
101929181	0.617184373895838	-0.614834338816669	0.483063015657876	0.644060689209212	-0.525870106096693	-0.443771400809665	0.0811201241317556	0.274997324961007	-0.0296841858757833
93611	0.500497607815173	-0.497724827565557	0.421421887347269	0.406422841917512	-0.322393193718623	-0.306322931782627	0.0422467472214333	0.0821607750757547	-0.0386390142082063
26270	-0.270363929408536	0.264431011545	-0.249495741365852	-0.23110986060652	0.320669324524888	-0.000877267659464774	-0.132109370761805	-0.0273433302709242	0.0163656138784162
374946	0.404261547595571	-0.399730200556569	0.455628211473069	0.253375534876312	-0.252370674187033	-0.231917236158906	-0.16868544200748	-0.0671703231008412	0.168873344584082
57085	-0.477101272704531	0.468297175526321	-0.476997896461708	-0.277907401782637	0.506660798569039	0.464272943454906	0.310945637539051	0.0541337231187194	0.00153254940732761
284498	0.66790988809499	-0.655941832115561	0.584756816873834	0.622404065207346	-0.538685055329296	-0.467898632072179	0.120347808443097	0.0313560310690277	-0.00392495956263151
1185	-0.278020410219075	0.294105095718867	-0.288977677857312	-0.239247015638815	0.20758193056215	0.260792270274692	0.224495283067818	-0.00398318123804799	0.0444645590115174
5351	-0.659019308340749	0.666037543634997	-0.619085018981306	-0.498019312184948	0.458843023162181	0.508822132806105	-0.105943489371488	-0.00351658884943756	-0.161601319251863
9927	-0.718782238519587	0.732784084014098	-0.669604713291852	-0.563434694011497	0.507790464566391	0.471784375315142	0.220843101864803	-0.0143319560563424	-0.135357327857182
60672	-0.0531423575547247	0.0589893667420024	-0.0933147448367782	-0.00873424265637751	0.120387834244633	-0.0275357436782264	-0.194997809392979	0.0347608574776089	-0.0460462884917015
943	0.479252005906536	-0.480324367423402	0.339513556193682	0.664100412996379	-0.341692495073026	-0.361904873181651	0.028576136030824	0.161796151892373	-0.0176622840258056
7133	-0.395792274234724	0.379016659511525	-0.334933278641628	-0.302437824000216	0.697232215096262	0.248970922145961	-0.074281253326459	-0.0664797883873678	0.0932487294669468
55187	-0.752232403493989	0.743045061336816	-0.7387242520625	-0.545470868489029	0.558700099581487	0.531754286004993	0.232922709542868	-0.0592457862948255	-0.0672236525395832
343066	0.455531296631831	-0.436671838247127	0.399963650913796	0.322273357270076	-0.316797899704497	-0.31885408549724	-0.0110922101659689	0.104122887786219	0.00283320130314001
126767	0.390912803649382	-0.383952806792152	0.37304434911151	0.271094003822536	-0.25377021053724	-0.26943432922857	0.133879200981337	0.124499405067164	0.00777038900728645
93190	0.731401988453069	-0.708132235846696	0.747920745001019	0.519438855305541	-0.445678804239637	-0.491146919875413	0.0933385473621521	0.0849195587061364	0.0358451609325646
390999	0.458487328541891	-0.45545780415741	0.444110472146264	0.336816132620497	-0.2650674490495	-0.335504866007729	0.0218789027194018	-0.0307109890155362	0.14261764260802
65121	0.675504642953229	-0.668666583390274	0.54215754274234	0.722225906721113	-0.533346034654724	-0.474034822312503	0.0047715540927084	0.0669601415740622	-0.0191928717620407
65122	0.64123176382055	-0.619683432065792	0.616632231314788	0.563347972192391	-0.476018366160139	-0.466048698163252	0.0340181860161541	-0.0159193705266558	0.0136455722045436
391002	0.750297421085734	-0.758349087140294	0.721621045147436	0.829220416469645	-0.506242962550685	-0.446965485811358	0.0378773356654931	0.165170365443529	0.0120056796033612
391003	0.537684076826174	-0.531187785855249	0.537628405525735	0.457117186844934	-0.383456726210422	-0.298464610474665	0.0269876786407408	0.0148106828577987	0.0121155674474591
343068	0.627278267861717	-0.648966197468028	0.508298844175583	0.910743670079114	-0.433747090503922	-0.398679337093016	0.139855249058745	0.201250552933752	-0.0353780067791755
343070	0.633409655895985	-0.644308575290635	0.566648147984737	0.861081525843557	-0.435069583196733	-0.404781923392832	0.127677149116835	0.0668645160391222	-0.0652567816962916
391004	0.683532846208709	-0.6784506510266	0.656892323443187	0.404800238888952	-0.589595973509931	-0.502281081155725	-0.0654812681961302	-0.0573931515624808	0.0152042213313043
645425	0.656390672960028	-0.65696197307797	0.586798220778533	0.61616061462998	-0.482603186482005	-0.524737753424266	0.0834967165669892	0.0261898639528591	0.00439408650018188
645382	0.298029910693876	-0.320435413680839	0.238254690295192	0.418990095547536	-0.141430930895852	-0.174669825766843	0.0221643661903757	0.16028573777676	-0.0383877471455609
440560	0.630931670726357	-0.637154465072493	0.56786865311432	0.847270510497661	-0.449802191200292	-0.422195148823497	0.143134268623311	0.0575756607885791	-0.059884987968761
10630	-0.391119167375689	0.367782160235	-0.405186522341202	-0.317872784894238	0.326014850381531	0.695883910194712	0.00348804451632818	0.0183379571001478	0.0959763511905226
7799	-0.615592996450517	0.605812164792659	-0.575357368067528	-0.525803289473118	0.644400212056161	0.494989766410501	0.0126774898357785	0.00188745683512512	-0.0781698433705364
23254	0.289380887108981	-0.281969838607695	0.222824244247317	0.171574309102115	-0.191109659974465	-0.0982889281360385	0.0788799156464106	0.00183856045849421	0.148617404741436
55092	-0.35322129798581	0.354932737581492	-0.294686015860282	-0.405413106431562	0.449952847512893	0.255667552539581	-0.104572012856332	-0.0559244470795906	-0.130868370915536
114827	0.422186402995687	-0.401056029454315	0.316821892775414	0.254691530771614	-0.282534661035844	-0.212924841763172	-0.0692082942894137	0.124732746876142	0.0319523938141081
79180	-0.452896086081334	0.470773377384667	-0.36708281526293	-0.628856158185748	0.562600249885414	0.339715062567869	-0.0806997696079197	-0.22115845503603	-0.0153429452587738
11330	0.531902875448988	-0.513769631305829	0.446151335699343	0.300452832712682	-0.38868322963116	-0.420092056277603	-0.0610141803472483	0.118867671335578	0.0225982795825019
23341	-0.432957129762384	0.44387284167689	-0.459557293604808	-0.336720225210692	0.234026942946111	0.365204177330809	0.2809305252145	0.0202693803008215	-0.227781727942726
107397391	0.349840499997662	-0.337343211375797	0.283456893502622	0.396002198608892	-0.307981853239805	-0.352871119539621	-0.00160233832085592	0.164865434396696	-0.0332900175642199
84301	-0.687783134948245	0.720427606334395	-0.648539688169912	-0.57010808508925	0.538968129947029	0.338596923858552	0.165838393842093	-0.110792346920922	-0.0434501985332036
23207	-0.771466689976779	0.773432741042505	-0.702135662614304	-0.628869372510414	0.661400883563935	0.580468613523389	-0.00495987078568907	-0.0104095502676352	-0.105596671121492
284723	0.336190504576376	-0.317590858348269	0.292648035271657	0.176425042045709	-0.127711526698769	-0.234343694471863	0.0645951042365124	0.156378478245067	-0.00747896310463796
388595	0.574926424249693	-0.554426728240982	0.565141849238168	0.493748353459674	-0.388478620083498	-0.399233229537216	0.0449192112856788	-0.0149559062371119	0.00540927969833901
54751	-0.531084714519421	0.511039849015996	-0.522373489854631	-0.46365526836985	0.361682768375518	0.560970284602267	-0.131710821038597	0.00572028377901709	-0.0758987102752689
23013	-0.817623373262212	0.826697184108155	-0.739197120393026	-0.694807087373686	0.683785357051233	0.503984554830615	-0.0368875485800989	-0.111214667982926	-0.0606322361150995
149563	0.308650860560242	-0.290637112524354	0.293518943102571	0.142871604202503	-0.179647049459403	-0.217235220810174	0.149966837738339	-0.118606754768676	0.0537554350804833
26099	-0.595089110723719	0.616629181646881	-0.495632745103009	-0.69702662686428	0.467539875876337	0.38619914540642	0.00169091472775518	-0.0935672962962013	-0.0196206291326669
55707	-0.702296324726559	0.70371567707052	-0.665718881830735	-0.528916067582859	0.653823399900069	0.508469061813254	-0.00134524246044956	0.00936699537293109	-0.0530948837973985
107984921	-0.235345733434767	0.236598039347154	-0.236147535604026	-0.190720832551793	0.188707338055892	0.194181266775378	-0.0893417851534178	-0.00481768857771398	0.049371047273005
100500876	0.580071681689899	-0.59624199435619	0.565527371664857	0.653396517577075	-0.393890534987198	-0.377793170596296	0.077632043382562	0.111391563030221	0.0240446314202251
9696	-0.785910898917845	0.791385873034843	-0.833044634188775	-0.680508577466563	0.475878481689908	0.556079795833085	-0.0401969176986277	-0.0427735005553754	-0.150113262379987
100132147	0.319609933312082	-0.319132362744981	0.245899422476526	0.348892027956681	-0.267161477417636	-0.308128685012465	0.0226164174237983	0.218725755119774	-0.0369626862890597
26870	0.353369990874979	-0.384458617570199	0.310721771567286	0.481800457577618	-0.304855589057879	-0.275925569587519	-0.0174495745862227	0.205017699342604	-0.091061395346687
400743	0.432151862386521	-0.448202813080754	0.363020905882958	0.5226290689041	-0.315239694045703	-0.356472641967123	-0.011503241060033	0.0323821428200237	0.0439411907531852
29943	0.727211236082712	-0.717134526991773	0.806409886530193	0.518799013543827	-0.491680923577595	-0.495894498784221	-0.0228456708149044	-0.0800951713399932	0.0356426403437685
51702	0.076827042730867	-0.0574390847903672	0.0302302679206044	0.137273823017576	-0.0870293901810232	0.0344648732693421	0.200913765824427	0.0601665070353711	-0.00598755133434991
23569	0.176246061952819	-0.167440163730994	0.134703524384399	0.108099758633875	-0.179335555423378	-0.228959252660602	-0.0394795368413444	0.271762375385737	-0.0306441200408834
353238	0.074430250105553	-0.0727475459812012	0.0311559639991461	0.0148392628564646	-0.0767769872391669	-0.10883587456182	0.00154592658553219	-0.0346466905478929	-0.0441250976763665
114515514	-0.679464017340808	0.713983857050904	-0.600612127976271	-0.6826983329724	0.436094353064827	0.268712244044556	-0.0775307649267687	-0.105771224337113	-0.166398262102682
55160	-0.30076929305688	0.293035951539418	-0.318832430526917	-0.277690859018178	0.262709181990231	0.00425359493065018	-0.182169950285208	-0.0228458470703932	-0.140158239633108
81569	-0.0391715381681223	0.0488393380779693	-0.0395823244259104	-0.0483481725228281	-0.0196609457427656	-0.0757849064063811	0.0171826380661564	-0.0167052107583241	0.00310075001367782
84966	0.238148155760827	-0.237663046911985	0.161198947876304	0.0675931318019793	-0.209068343535921	-0.00279285047789918	0.0787234148591106	0.0803589447309157	0.073246551684867
127707	0.45277469707438	-0.462804615235379	0.378416759603086	0.390543036169409	-0.343567899565807	-0.246770795999455	0.231305821514859	0.126099617294712	-0.044978722638378
5081	0.430022092731677	-0.415012220389143	0.35624156003595	0.218528842741851	-0.324894495657072	-0.315197439153138	0.00222665234352496	0.119290040384476	-0.00408872682282163
101927895	-0.0345127701721428	0.0257469065690985	-0.0600402867377429	0.123700458485004	-0.0235373620211268	-0.0976909582642508	-0.00631136031222513	0.247818736278041	-0.253471465523869
51154	-0.418569256381135	0.459793011465256	-0.404454444775393	-0.279097641353891	0.184371567222762	0.137601723105639	-0.0882422282932717	0.0253095268908197	-0.18436434776119
54896	-0.0125653959595257	0.0103346165571127	0.0179184100624025	-0.177225482649493	-0.0486091125192595	-0.019897612465216	-0.0249608760576877	-0.0501705894907176	-0.0145399854825898
3362	0.15822232245117	-0.136210440183973	0.160071221813024	-0.013664465152873	-0.073402858982707	-0.154252331262587	-0.0221983348510223	-0.0852657293391669	-0.00778013651922851
23252	0.0865214574122694	-0.0521665494315733	0.0683319183915255	0.00601979935516564	-0.123547892490095	-0.124015692737526	-0.0874549667301969	0.0449581385008896	-0.0591656455775705
5322	0.62228494564723	-0.630171723014725	0.479429294531625	0.777158593901316	-0.489773968591775	-0.402118169457564	0.0908563306334602	0.0900423764844582	-0.0325451258311508
64600	0.558739360122961	-0.543390053882524	0.601488222750895	0.368852495519576	-0.370888199062064	-0.347016144908321	-0.0722206552129672	0.177179476227727	0.159684862670615
127733	0.556259854588622	-0.531918337498438	0.494916028753817	0.35373910531125	-0.364214814236656	-0.321099953411188	0.0704995481689563	0.0446765296519243	0.0342381592091013
105376827	0.390420917132626	-0.380766307303174	0.348116648351734	0.277410171497224	-0.345668295158031	-0.241382932420715	0.108270912503781	0.111632077703286	0.00943133073166031
127731	0.741006390673172	-0.729934800047245	0.814328111654763	0.516286136871403	-0.471117180917416	-0.424226779897553	0.0523822472208115	-0.0866436240735346	0.0273118090785813
163933	0.360793584498668	-0.337723228596474	0.353296641595499	0.0341801439327554	-0.250355781150394	-0.230584929825823	-0.0273010060426042	0.0795236913874916	0.0138659543086562
978	0.512404587131515	-0.515586104129818	0.436621341765405	0.495215190460473	-0.338181304044911	-0.355909647328869	-0.15705002355368	-0.00708582915430222	0.0187695579902968
65018	-0.508679195800141	0.500699988907394	-0.454178560430558	-0.483691222753569	0.495578165495114	0.491247442643049	0.177956976398536	-0.0934812459185972	-0.0130276306166147
100506801	0.45953524945062	-0.461959975197665	0.368048463743477	0.486531584219667	-0.309206706805066	-0.397295364362361	0.0106959955364608	0.128561585659935	-0.0106647010427657
84224	-0.122684926233388	0.108448850325041	-0.128487155945795	0.0100234479050769	0.0273438568933414	0.0549610260716746	-0.021272628996297	-0.000332185832300621	0.00381965210151966
249	-0.325251914384655	0.315185346743856	-0.299264525179329	-0.256091269781183	0.242716045351811	0.16006037756815	-0.122707613952391	-0.000304641302289951	-0.10687877557736
401944	-0.785910898917845	0.791385873034843	-0.833044634188775	-0.680508577466563	0.475878481689908	0.556079795833085	-0.0401969176986277	-0.0427735005553754	-0.150113262379987
9923	-0.676354735885388	0.673198783346605	-0.645793263009421	-0.495569958337208	0.633000649803126	0.405195976476939	-0.0292510468075347	-0.00748819766627981	-0.033575848845623
2046	-0.78591089891785	0.791385873034847	-0.833044634188777	-0.680508577466565	0.475878481689912	0.55607979583309	-0.0401969176986256	-0.0427735005553755	-0.150113262379987
712	-0.426490864717368	0.415061438243438	-0.368425872130987	-0.304218415697594	0.748375137163179	0.369390941743872	-0.0642719646342599	0.00385000933364416	0.050880853658057
714	-0.456182735904214	0.452589213731453	-0.360006082403325	-0.569138713088944	0.775636057596267	0.453543052758706	0.00261854826847401	-0.1316943064962	0.102606567629777
713	-0.479302670355113	0.477626752251928	-0.376438349437441	-0.368528633148443	0.757056567993641	0.403471700126896	0.0420713807683259	-0.0284286666565333	0.0613245545962921
2048	-0.31992735485638	0.335385400201822	-0.269487737946315	-0.237889161935721	0.306238628456228	0.218386422618629	-0.0249112588908014	-0.0190868772734311	0.0387445086517449
100616391	0.0442569737030004	-0.0789055754068753	0.0211796094650009	0.103483708596501	-0.0624159233403525	0.00610534517590914	-0.08568167998818	0.0141228675689156	0.00113275697035588
23028	-0.775702053282331	0.805216261968918	-0.714506802358055	-0.620037060853529	0.493304455004835	0.368789696765917	-0.0934147840403786	-0.055854220473897	-0.180846166499155
