Cluster_0	Cluster_1	Cluster_2	Cluster_3	Cluster_4	Cluster_5	Cluster_6	Cluster_7	Cluster_8
5226	0.621249842055051	-0.537881074702888	0.661656001672841	-0.53149518816271	0.480860843399162	0.282709253792938	0.319413957171573	0.111595729541851	0.467509897628527
23435	0.769327778568573	-0.603485930940392	0.775606279750691	-0.695090198178599	0.501275430440628	0.320244204101706	0.390686630825024	-0.0731249369969616	0.645976716677253
100873935	-0.441476019564008	0.32287009537001	-0.421281497732503	0.462597625729347	-0.342789307463216	-0.381693277479287	-0.304668588277084	0.0765545628506634	-0.291574132336107
10218	-0.553205120295743	0.32167350487404	-0.554457274848578	0.655776909145339	-0.423055101714873	-0.327051096370013	-0.349593404638509	-0.0031048450440858	-0.396430942984249
29914	0.12500508773258	0.0700125858644183	0.17682453281304	-0.227587174102508	0.223892563220662	0.0698861762839177	0.149362684102454	0.20774887176451	0.136127631535118
101929181	-0.676363693999671	0.682372039811881	-0.660358884302706	0.536476449137342	-0.52013810498414	-0.456583566930444	-0.411929379114595	0.0387988907818197	-0.463971909651225
93611	-0.55792409521976	0.471044028401536	-0.56270363087876	0.527901085749914	-0.32521615659552	-0.31657199894769	-0.292046141565495	0.0164889908774691	-0.496749039611729
26270	0.132839826457357	-0.138333226597037	0.140526049897689	-0.143756638440068	0.18574728199624	-0.111704286700846	0.332845129526654	-0.135417567585908	0.113957279312489
57085	0.399108668781004	-0.26552117009534	0.406941687133206	-0.456686763524747	0.448336267269882	0.410213924722567	0.358020216360512	0.349065668005629	0.271169546983448
284498	-0.706410693392319	0.66388564061908	-0.681467307524102	0.646078994812197	-0.525844265547592	-0.46179455333801	-0.4092022681733	0.082921599765015	-0.446602690192822
1185	0.123795231941855	-0.139360650702074	0.130055821181596	-0.0275716958276982	0.122899817607572	0.154845772000422	-0.0717268820532383	0.259833506046952	0.117241493686558
5351	0.632807183204192	-0.51196558057007	0.644355206975234	-0.578624439311385	0.416741178267397	0.469143125857016	0.28179803117712	-0.0969044668438572	0.542892589924836
9927	0.688617615873584	-0.575516292118297	0.705862981709083	-0.624567851456057	0.432134467794082	0.418187097825658	0.360336000070547	0.270614577043782	0.484984156175267
60672	-0.0465707167160064	0.0530406577320818	-0.039472550194389	0.0641803342078818	0.0712659304297852	-0.0929190748765363	0.0148879347452704	-0.198053736595342	-0.031490080080843
943	-0.571225953717871	0.689258998601036	-0.532949512178214	0.350057532801747	-0.349864653684592	-0.396530413589216	-0.306901555284831	-0.0113513302500041	-0.375768020513118
7133	0.323447425122027	-0.278525901263794	0.32066031144743	-0.321933018869632	0.678352374368606	0.183706401902444	0.502640002961907	-0.0798289617437034	0.246828381724693
55187	0.708838110236439	-0.569516452445405	0.691619193094228	-0.633117724767285	0.486119464441656	0.48246037177723	0.40840819508484	0.294680223532501	0.430931348679524
343068	-0.68813781534009	0.906370482154191	-0.664583373215586	0.386355211788569	-0.418306099055649	-0.402000880983597	-0.33807378056289	0.0947059601643993	-0.500817512524052
440560	-0.671272066059616	0.846356724461676	-0.631423584470775	0.432316275018338	-0.417876369697796	-0.413297306318305	-0.379384570245614	0.0944846486337876	-0.502823342732082
10630	0.309656931881576	-0.289127670401342	0.287971434401131	-0.311318588967089	0.263073520893269	0.668039657211154	0.210671445829903	0.0383201906402473	0.194340152633281
7799	0.561249270909187	-0.519097306953622	0.543635022571855	-0.522683677567415	0.593111541578771	0.446791216596272	0.478024520292927	0.033793548452042	0.312911053731082
23254	-0.347791992188254	0.223369136676795	-0.353355995260651	0.401957821842249	-0.421221036690429	-0.346702910386244	-0.336924166451086	-0.173182422161078	-0.206887856132901
55092	0.310421809108496	-0.365217557985855	0.29754852056198	-0.239065808504561	0.403493867773157	0.212803180667609	0.341063485855741	-0.0843006742238619	0.166644444607221
114827	-0.478404234246569	0.325927275096821	-0.48376652732021	0.566217282009371	-0.284175151334005	-0.232241579138696	-0.230678260222892	-0.0828294054970628	-0.281408325107684
79180	0.40282756673638	-0.573140053077221	0.394195945862731	-0.161731058653528	0.525624160667858	0.285028948577375	0.382940213632938	-0.0609712002000548	0.262178287470575
11330	-0.574591501485492	0.376796160697537	-0.580424709391167	0.606112884913852	-0.367680813822445	-0.428542334176148	-0.355790349693348	-0.0785028939511762	-0.314255707792804
23341	0.328447509089168	-0.288341514748754	0.326740522651057	-0.272388202514951	0.158331227714796	0.293040811829536	0.0174993126032136	0.30928073094589	0.266332034713506
107397391	-0.423424801062074	0.445736344637959	-0.399170760175083	0.313552974808476	-0.345770251962154	-0.382110703349504	-0.237077100719188	-0.0150611984342701	-0.201685987227582
84301	0.658998444620496	-0.574999522760521	0.692597403939947	-0.548198984521894	0.479528456212807	0.285089186395284	0.356364116719993	0.202790252958777	0.485513448392975
23207	0.751817371942165	-0.652861086530025	0.744351446014377	-0.650580452432896	0.629794877544871	0.544300787329855	0.443679869629898	0.0256185839630117	0.571862492319215
284723	-0.393146597415684	0.251063333007839	-0.39110244583002	0.451996030332493	-0.145748683232049	-0.263012231749205	-0.132656885234882	0.0633902680077208	-0.339888858687781
388595	-0.605883559488701	0.543115201621168	-0.558224013986964	0.501533934146367	-0.393346438292092	-0.398205780338826	-0.270711522930339	0.00882023504957085	-0.455047499133856
54751	0.466543854660511	-0.445624346592517	0.429706167012274	-0.414513410014183	0.289901505809554	0.518789887786866	0.225172526483547	-0.0991627288200742	0.253483203469592
23013	0.807236946979061	-0.718889971099591	0.813484930480397	-0.700461519786971	0.633915225315245	0.461938226744967	0.502458028999352	-0.0109552271121621	0.560762341962638
26099	0.555047278082894	-0.661982683787169	0.552130687636257	-0.351052411982198	0.398980275006838	0.329375318786267	0.301246596308773	0.0441564925832535	0.376462238537115
55707	0.658128297107697	-0.534960033457556	0.662461237265767	-0.602759345703095	0.615663983776328	0.460578072611013	0.451130130110927	0.0107103653355036	0.488990329069537
107984921	0.165366200478324	-0.146345168489417	0.162231581945238	-0.137656607757074	0.134271812970416	0.149878819060602	0.096911533503576	-0.0911155327555132	0.1578517797024
100500876	-0.628886005649671	0.680313183091766	-0.599843208191177	0.373774231588805	-0.379068151949344	-0.379622974647718	-0.300522653546985	0.0281226467429378	-0.443749428045044
9696	-0.708467860411608	0.384911553017331	-0.714876011929591	0.93924474903767	-0.507501939631273	-0.410630142976465	-0.457800346129426	-0.0098729249642734	-0.510728387645577
100132147	-0.418634469486481	0.414448259039205	-0.402677709036337	0.308725556803416	-0.334811945696467	-0.36072673436521	-0.170509019615977	0.00636750743584742	-0.323513111910778
26870	-0.41330652416358	0.501370200217958	-0.424426696164824	0.203996682984999	-0.31263155228825	-0.291907614369597	-0.242721603353675	-0.0449448742074644	-0.190514536559721
51702	-0.111337047580198	0.161190645860599	-0.0852833979075017	0.0952937064565594	-0.102606531601534	0.0273481937106893	-0.115501026338371	0.210316246909222	-0.091175283118563
23569	-0.276189718853722	0.193528179058534	-0.265292044854303	0.260199835415492	-0.254645003724379	-0.286196412008452	-0.139293578880842	-0.0506450237171829	-0.0428226599155625
114515514	0.68339053660696	-0.687856982098144	0.69448369629068	-0.47790385973553	0.382483110822507	0.22969765409723	0.313673760927032	-0.0536654670012539	0.564895559008538
55160	0.220577071669368	-0.23015818330691	0.188807575422949	-0.149259749537096	0.198012571727578	-0.0621850214732976	0.150995037432926	-0.168100640934555	0.101026685188412
84966	-0.298172622150373	0.137685040814626	-0.310813769766139	0.380199497947445	-0.217782215351225	-0.03521483051893	-0.223852161696001	0.0649237424705779	-0.175332977888714
127707	-0.515278615856659	0.449994020804526	-0.512150728699827	0.417207916116063	-0.368995754481311	-0.273292019275368	-0.262692768128336	0.19611064774821	-0.472901487063
5081	-0.482410163633054	0.300378935277769	-0.486183931166643	0.543157170049289	-0.329129915927982	-0.336371873661426	-0.264802501312293	0.000715603860631731	-0.358985038027059
101927895	-0.0720845843338981	0.17393135836578	-0.0838430373293361	0.0308638517724347	-0.0882526086608059	-0.175197068313165	-0.0978418822829538	-0.00533068426760019	-0.0348472644919922
51154	0.335401698358334	-0.234046533807574	0.378704991895303	-0.26707074686217	0.0862174448368434	0.0644868183634694	0.113631667270901	-0.0866822663645042	0.411510541290478
54896	-0.147762001921451	-0.0307829421703417	-0.166095811223814	0.253283942316615	-0.162580843539276	-0.125715393845283	-0.111148952090865	-0.00829274631754194	-0.144051537567104
23252	-0.146191347748188	0.0728299307113364	-0.133643177561968	0.274416333953603	-0.157660027723042	-0.153425066863586	-0.116200930149334	-0.0869496876674331	-0.0470352628421581
5322	-0.693418949846048	0.799355964028467	-0.667811391095097	0.469228699978638	-0.47851948295984	-0.410915150203007	-0.41815073246307	0.0461750812109854	-0.421581505833695
127733	-0.582967006206727	0.419884056424195	-0.579112577445807	0.671768964764191	-0.374110593720197	-0.321845521334849	-0.215365084403096	0.0513590715926682	-0.442983569128915
105376827	-0.445828532735804	0.34207261296663	-0.439865748990329	0.422227595618692	-0.355648907293654	-0.26902844884071	-0.309535857419524	0.0980574915885925	-0.332668559792963
163933	-0.38807341743165	0.124142106535073	-0.394785113040041	0.526713600601771	-0.25180201404623	-0.244832528957413	-0.235112544389315	-0.031664334518244	-0.291571555229893
65018	0.447530133680841	-0.457161061347794	0.427945545624337	-0.333641768632176	0.450306990970178	0.452742889090237	0.288107650712998	0.216680182081238	0.155284475837642
100506801	-0.534909527899827	0.535077873832619	-0.525936171198923	0.446526025594262	-0.308274148330487	-0.431546623562984	-0.292734070744701	-0.0125174254437956	-0.319688145614455
84224	-0.0766799141999198	0.12907940788924	-0.0871422431033688	0.0931858663231501	-0.116353917024084	-0.0669460765347634	-0.014132175214324	-0.0289190408080267	-0.0152485800526855
249	0.2671540652131	-0.234092046550482	0.257340478079217	-0.265162126004359	0.175849848352799	0.11519903786445	0.181215928515338	-0.115315159301588	0.258362983379924
401944	-0.708467860411608	0.384911553017331	-0.714876011929591	0.93924474903767	-0.507501939631273	-0.410630142976465	-0.457800346129426	-0.0098729249642734	-0.510728387645577
9923	0.624746024422674	-0.504017540785797	0.624711381052376	-0.602809513751832	0.592278475522384	0.345488291295844	0.427320394016502	0.00374986838155794	0.414671868735205
2046	-0.708467860411612	0.384911553017333	-0.714876011929595	0.939244749037677	-0.507501939631276	-0.410630142976466	-0.457800346129428	-0.00987292496427341	-0.51072838764558
712	0.38190502964156	-0.30120233955626	0.389691648790781	-0.382215850209293	0.781056685833925	0.32441247415362	0.455792420210476	-0.0683104810766989	0.265014199489768
714	0.434078973818719	-0.548030291640847	0.422547401252188	-0.281430675649848	0.779181303391654	0.420279438451757	0.579361276829144	0.0238979750994485	0.213000447792185
713	0.448280507960288	-0.370471680086571	0.468475776781943	-0.424746120858804	0.773991807399638	0.362230684800952	0.50122570935678	0.0576663851999897	0.260166160325269
2048	0.216964808939818	-0.175390825727858	0.244278537906114	-0.188380350589763	0.231211520109737	0.14156413473142	0.2016501110331	-0.00997959263660343	0.148747999072453
100616391	-0.136314253419628	0.144416348417594	-0.176339670603712	0.0822803757057544	-0.0968859856410683	-0.0380784434948221	-0.101706594982937	-0.0944026562822974	-0.01465568246731
23028	0.767206256602239	-0.645338796634046	0.798556654595249	-0.685408297968456	0.421549677397899	0.320954780181734	0.371505481592958	-0.0671703808355994	0.646251924978727
259283	-0.698810581593745	0.634568176848934	-0.679749369717393	0.607149874178766	-0.328988892890217	-0.509421797673683	-0.282242782715269	-0.012751398218711	-0.51673489431644
6135	0.71075805620535	-0.624003785141023	0.757015139738705	-0.611428012828428	0.436238121993098	0.410792431590874	0.315917396168081	0.079989331931141	0.624897385486418
6924	0.660885470979128	-0.535646221770423	0.669647572115987	-0.579072875454166	0.458004743645374	0.406903211999137	0.333444628018358	0.0507609037633882	0.523363717552308
57095	0.425197835870523	-0.345847855801902	0.453884005750665	-0.347024129094873	0.315740591486936	0.248929180957902	0.124392653853678	0.0968521386092928	0.334908727739922
11313	0.546850797837577	-0.46648371549579	0.546526622352799	-0.492947768790172	0.293301437802346	0.307834483286095	0.262759806592555	0.280390023205887	0.364152951748168
55629	0.617940741379745	-0.512123873152231	0.638569296382695	-0.554021195859397	0.447858407859358	0.397882910962149	0.343620732923334	0.143896105434757	0.392732750854973
284632	-0.721014767303103	0.729914497026742	-0.698545104317068	0.583105919989153	-0.454611697627459	-0.485365374448711	-0.330578458738227	0.0363354087269924	-0.552648255229576
57822	-0.293397209626686	0.342294550387171	-0.277363863506048	0.126955723976918	-0.253873112524908	-0.201924616409269	-0.201072710679822	-0.0627233699233904	-0.171510793451415
57185	0.178361734433029	-0.206042609026227	0.173022259076595	-0.0806350420223873	-0.0390122960414339	-0.0431934549391486	-0.162169141733204	-0.0578063465097748	0.229746464925659
11123	0.420639780869038	-0.343021190194434	0.386563600846393	-0.364821026104478	0.182668597048989	0.228405981048718	0.107059790489422	0.0186765890563009	0.258005875809336
400746	-0.181865628864673	0.0961784414550536	-0.214304142793725	0.250265777320719	-0.22411767917142	-0.126470267028741	-0.185073042842298	-0.269186824519829	-0.0880523259996152
10250	0.662493307016382	-0.669094892544282	0.665803299557889	-0.511885703510428	0.425243684888163	0.36816539915544	0.326177687948092	0.0197926242882347	0.52101693705471
25932	0.805821302995066	-0.659990146341582	0.794792766893664	-0.747659369469558	0.524383422155315	0.687392924138842	0.400387526293375	-0.061042237284948	0.561425630138204
6007	-0.158759265054463	0.205751082150122	-0.187054317918711	0.0618146026898834	-0.0133683026883144	-0.155130914943405	-0.0984339122241861	-0.0430491565733022	-0.0531970722542638
23585	0.836614097483946	-0.673439996477195	0.850926561416414	-0.782250322224117	0.609942857085661	0.628512813357309	0.475678424302978	0.158199548417166	0.562275304612128
55219	0.615697166546781	-0.501363050553344	0.627530796402835	-0.580247648365905	0.422617273577125	0.483617938633654	0.3359999460222	0.223803927125769	0.275915967441214
26119	0.0797178725431915	-0.103341482930537	0.104172865149349	-0.0170057277659785	0.193452390816071	0.170765894268481	0.0723862623697654	0.408386790959946	-0.125364001599356
57134	-0.268823847149541	0.111903963755176	-0.27061248873574	0.316306908250595	0.0527635485341828	-0.119431037286816	-0.0630728579644281	0.0738944728608955	-0.235857903959763
149420	-0.0117720634426714	-0.0637717362763374	0.000341662254448063	0.107896970975524	-0.105656962425458	-0.218234241124909	-0.155519253181205	0.157536560001707	-0.0351361210553012
79927	-0.494153909624862	0.398295008250761	-0.493585775837798	0.379644416297077	-0.330393022032786	-0.189533386784921	-0.378319826583231	0.00963120097464444	-0.396340687991802
51042	0.197601629924747	-0.119160373788516	0.214334911827182	-0.165455365732024	0.052262290822881	-0.0864783265262132	0.0843220595865076	0.124752380572903	0.194378567049758
10256	0.0660861828938072	0.0771406010048981	0.0711116470180532	-0.176373516575095	-0.0177411012966759	-0.131868723903675	0.0111888302129231	0.018884057252792	0.0849573666115416
378807	-0.659034493575516	0.718525424326993	-0.658978306845217	0.468210605274639	-0.410759361095183	-0.427034988344805	-0.3419201166747	0.0283691723036837	-0.493952012605703
101928303	-0.458206081018186	0.389583206216836	-0.460499918058851	0.449389305958986	-0.340470591279037	-0.282654134400362	-0.255881839161704	-0.061784726904931	-0.411684767173313
64793	0.335612230393093	-0.182644478748463	0.35957885676722	-0.342187163788043	0.137051920545202	0.0316003391931187	0.0694682015633083	-0.0699210785541672	0.283763308651907
83442	0.513930909615702	-0.560619361522732	0.515337815847541	-0.395345477967283	0.557604276476351	0.408661016218637	0.370438063512224	0.0159892970562109	0.334676142594716
1043	0.140716051858094	-0.115571297889389	0.14692311158373	-0.151750532709365	0.660494992553093	0.0181674670864873	0.437573218203099	-0.0974541001084624	0.0299788693576207
79727	-0.699691667652207	0.682489975914701	-0.712291254375125	0.583594923100271	-0.411031082764734	-0.40810100828568	-0.338528810441152	-0.0328061740314002	-0.455348983632829
79947	0.115785037357735	-0.223927604274329	0.0920802661391415	0.0894635811273322	0.0674071101413631	0.112946669130245	0.0683323835042438	-0.0597448596398173	0.0615757241062798
3151	0.639014314755093	-0.40070488220805	0.654543077829395	-0.685670632930675	0.348922818604103	0.350078108431902	0.277440301726713	0.0907616830702326	0.478602106032018
6195	0.387162445624592	-0.382716337813184	0.421729983110199	-0.308325153079952	0.541719220396892	0.191891589977168	0.42299076444896	0.247319227518268	0.181529279851851
8289	0.745065019750317	-0.692200025961818	0.750062656173309	-0.629393601573619	0.491288416641522	0.381621680630595	0.359031349174411	0.0685552378221192	0.497621942915784
55650	-0.149335100583051	0.221045249607687	-0.145182934268	0.0267463392266496	-0.15661739492137	0.014255152885702	-0.143254853872771	0.239421473061236	-0.173843840200337
84243	0.374723525738299	-0.287900423389681	0.37854556486228	-0.396337279686741	0.374594097165078	0.03946332795679	0.26974183993041	-0.117815037308957	0.254655844893615
2810	0.500001460538568	-0.460806729803796	0.481443584657234	-0.488280530819961	0.227863835222431	0.311368967392651	0.252538097209885	0.0468425718196332	0.345390192595857
10726	0.465348062447962	-0.323488002146593	0.488573766099847	-0.452773601046613	0.340413976976986	0.265402383654088	0.274808568296807	-0.00148814690395952	0.399911503840047
388610	-0.221492959586943	0.035594292672786	-0.230068980850627	0.329756637951506	-0.165622201067546	-0.214519726959838	-0.10010115945287	-0.014740618530518	-0.183395140707721
