treat_Ctrl	treat_Treat
727856	-0.0217867563101394	0.0217867563101394
731275	-0.122876617093435	0.122876617093435
107126290	-0.00162857994914151	0.00162857994914151
26683	0.0657928779028525	-0.0657928779028525
4512	-0.160561030324116	0.160561030324116
105378580	-0.0445174478835375	0.0445174478835375
400728	-0.0351655327432053	0.0351655327432053
643837	-0.0646370612088321	0.0646370612088321
148398	-0.00728306143102349	0.00728306143102349
339451	-0.22197464973564	0.22197464973564
84069	-0.0901950971286962	0.0901950971286962
9636	-0.173544463250561	0.173544463250561
375790	-0.265472166293114	0.265472166293114
100288175	0.186400009227443	-0.186400009227443
254099	0.0108838863801794	-0.0108838863801794
406984	-0.0715400054211873	0.0715400054211873
6339	0.143306638148499	-0.143306638148499
126789	-0.141758050965128	0.141758050965128
80772	0.00454698757827204	-0.00454698757827204
83756	-0.0274887817712075	0.0274887817712075
148413	-0.121173950992502	0.121173950992502
643965	-0.000452551156094111	0.000452551156094111
64856	-0.0549220662312387	0.0549220662312387
219293	-0.0490552733982468	0.0490552733982468
83858	-0.0561879107631605	0.0561879107631605
55210	-0.211150343294176	0.211150343294176
142678	0.0849817770383273	-0.0849817770383273
8510	0.0833339542216823	-0.0833339542216823
105378949	0.0883880809118195	-0.0883880809118195
163688	0.0919928860145876	-0.0919928860145876
2563	0.0852873203658392	-0.0852873203658392
6497	-0.0602116615790663	0.0602116615790663
11079	-0.130776059369098	0.130776059369098
9651	0.0967055573103382	-0.0967055573103382
8764	-0.12323293282675	0.12323293282675
127281	0.0849817770383273	-0.0849817770383273
140625	0.0979506747514577	-0.0979506747514577
63976	0.0731552874078837	-0.0731552874078837
27237	0.0602589773515862	-0.0602589773515862
127262	-0.0900555612380064	0.0900555612380064
7161	0.0614221339756155	-0.0614221339756155
388588	-0.016056921342055	0.016056921342055
1677	0.156987056281531	-0.156987056281531
388591	0.179235388062155	-0.179235388062155
83715	0.114579110726015	-0.114579110726015
80835	0.0187536073852124	-0.0187536073852124
3104	0.0768675207184086	-0.0768675207184086
148479	-0.150284423934364	0.150284423934364
90326	0.00463191989255796	-0.00463191989255796
23261	0.0581210166207018	-0.0581210166207018
9341	-0.0843918587112608	0.0843918587112608
8863	0.017765560953867	-0.017765560953867
11315	0.0111898271821667	-0.0111898271821667
102724539	0.0534815589908791	-0.0534815589908791
50651	0.0280295437900227	-0.0280295437900227
765	-0.00885223176434405	0.00885223176434405
9563	-0.19662568946485	0.19662568946485
80176	0.0881832772318604	-0.0881832772318604
199953	0.0886410413382043	-0.0886410413382043
5293	-0.0845507244381001	0.0845507244381001
