treat_Ctrl	treat_Treat
79830	-0.0322825802700586	0.0322825802700586
9202	0.047220585253066	-0.047220585253066
23154	0.103276072808407	-0.103276072808407
339488	0.0319755178166844	-0.0319755178166844
192670	0.0179630435014865	-0.0179630435014865
26523	0.0696291609982063	-0.0696291609982063
192669	-0.0648324878028109	0.0648324878028109
27285	0.0270319911037181	-0.0270319911037181
54936	-0.100769010553118	0.100769010553118
55700	-0.0694537009772108	0.0694537009772108
9967	-0.0230709781188729	0.0230709781188729
100422898	-0.0995456054998432	0.0995456054998432
80149	-0.0518118979973507	0.0518118979973507
7802	0.0643526590231317	-0.0643526590231317
55143	-0.0622168070424452	0.0622168070424452
149175	0.127484311843211	-0.127484311843211
127687	0.0230282081179102	-0.0230282081179102
51118	-0.00286151468080223	0.00286151468080223
100500801	0.12240659279448	-0.12240659279448
79647	-0.0374200092771192	0.0374200092771192
4725	-0.0436193135629037	0.0436193135629037
23499	-0.0778130665628452	0.0778130665628452
353500	-0.151833030889976	0.151833030889976
105378668	0.0523984515425919	-0.0523984515425919
84879	-0.0979185213382514	0.0979185213382514
10487	-0.0653433673021115	0.0653433673021115
6018	-0.148218152405807	0.148218152405807
127391	0.0240316091374792	-0.0240316091374792
10269	0.0328008047645815	-0.0328008047645815
64744	-0.00936388762007723	0.00936388762007723
65243	0.154037038164147	-0.154037038164147
339559	0.0323060155082146	-0.0323060155082146
64789	0.0771426790627402	-0.0771426790627402
127396	0.141271734093311	-0.141271734093311
407034	0.171162237443033	-0.171162237443033
407031	-0.0316561345259808	0.0316561345259808
9132	0.0728706452166083	-0.0728706452166083
1503	-0.0420854769149221	0.0420854769149221
100507178	0.0089132125667046	-0.0089132125667046
100132074	0.0229728102955653	-0.0229728102955653
2981	0.0208321911430927	-0.0208321911430927
284716	-0.00171574413781979	0.00171574413781979
10465	-0.110656407023466	0.110656407023466
4904	-0.112367972931964	0.112367972931964
114625	0.149017733768313	-0.149017733768313
51058	0.125599110397955	-0.125599110397955
440584	-0.0611067157278062	0.0611067157278062
149465	-0.0594676349877703	0.0594676349877703
128218	0.156665584109192	-0.156665584109192
7075	0.0844780464929566	-0.0844780464929566
4352	0.271951142311695	-0.271951142311695
991	-0.164194817687794	0.164194817687794
23334	-0.0688473541234434	0.0688473541234434
5792	-0.0100890808614907	0.0100890808614907
9048	0.0309238810626244	-0.0309238810626244
9670	0.0443826760745577	-0.0443826760745577
1802	0.014336572394363	-0.014336572394363
533	0.0871101652985947	-0.0871101652985947
8704	-0.0993869615740185	0.0993869615740185
149473	0.216503204573091	-0.216503204573091
55929	0.033053240744782	-0.033053240744782
55182	-0.0469670684358696	0.0469670684358696
339541	0.101329994833926	-0.101329994833926
11004	-0.122936058995568	0.122936058995568
6202	-0.151436916682443	0.151436916682443
26811	-0.0602976163059178	0.0602976163059178
1263	0.139815293244392	-0.139815293244392
149478	0.00776204705978106	-0.00776204705978106
7389	0.00787732182237743	-0.00787732182237743
400752	0.185743608217667	-0.185743608217667
84842	-0.0544509786349911	0.0544509786349911
114034	-0.000849154534061987	0.000849154534061987
25974	-0.0618642784230021	0.0618642784230021
10327	-0.172621703181215	0.172621703181215
4678	-0.192171283404774	0.192171283404774
51249	-0.0328831588806774	0.0328831588806774
23139	0.0762965987213702	-0.0762965987213702
101929626	0.147686511510942	-0.147686511510942
10103	0.0938772638910438	-0.0938772638910438
541468	0.140039786111186	-0.140039786111186
8438	-0.0889593889329015	0.0889593889329015
7388	-0.00498957504075855	0.00498957504075855
387338	-0.0855701657318061	0.0855701657318061
2166	-0.0193890974502721	0.0193890974502721
127343	-0.0477730263026132	0.0477730263026132
100507423	-0.0688512904284315	0.0688512904284315
374973	0.0530211663151525	-0.0530211663151525
100130197	0.158988378884645	-0.158988378884645
260293	-0.0721111502617959	0.0721111502617959
163720	-0.0718061412116723	0.0718061412116723
284541	0.00631410616908662	-0.00631410616908662
100874253	0.00689306788989025	-0.00689306788989025
51727	-0.0719445141597816	0.0719445141597816
2301	0.0193129230067486	-0.0193129230067486
2306	-0.030611202111453	0.030611202111453
107984953	-0.0120628694658572	0.0120628694658572
200010	-0.0231148051837784	0.0231148051837784
101929721	0.00884301933561345	-0.00884301933561345
1031	-0.0666877286773618	0.0666877286773618
284546	0.000870256690468231	-0.000870256690468231
26994	-0.0385077125205699	0.0385077125205699
114883	-0.00894816423975763	0.00894816423975763
104355143	0.247171520105951	-0.247171520105951
91408	-0.0414697688104676	0.0414697688104676
9372	0.0834140393353582	-0.0834140393353582
84950	-0.0649208366138552	0.0649208366138552
2882	0.166667891133485	-0.166667891133485
348378	0.129919978808304	-0.129919978808304
79699	-0.0216392599701371	0.0216392599701371
440590	-0.0636875347004969	0.0636875347004969
6342	3.72311540221206e-05	-3.72311540221206e-05
127435	-0.0191775168002944	0.0191775168002944
1376	0.0294439759794135	-0.0294439759794135
100507564	0.00899013695352371	-0.00899013695352371
105378732	0.136276211881437	-0.136276211881437
63948	-0.0528364702092001	0.0528364702092001
1733	0.00355054336798716	-0.00355054336798716
115353	0.0373358408357432	-0.0373358408357432
127428	-0.017719224319199	0.017719224319199
51253	-0.139522180601833	0.139522180601833
619518	-0.0425121464988903	0.0425121464988903
26027	-0.17665224024207	0.17665224024207
163747	0.0499473905245716	-0.0499473905245716
199964	-0.158096948598657	0.158096948598657
7809	-0.0574681701066704	0.0574681701066704
255738	-0.0341779694304741	0.0341779694304741
109729135	0.106603805869167	-0.106603805869167
100616272	0.093617574690513	-0.093617574690513
105378738	0.000812525956049307	-0.000812525956049307
105378744	-0.0161584373067015	0.0161584373067015
5563	0.0388332958406254	-0.0388332958406254
731	-0.0200415777791784	0.0200415777791784
101926890	-0.0465373942206517	0.0465373942206517
55277	0.147946349228708	-0.147946349228708
51361	-0.0267293100372609	0.0267293100372609
4774	0.205193262511232	-0.205193262511232
10207	0.060452072209177	-0.060452072209177
54596	-0.0231124254132271	0.0231124254132271
7398	0.0431731137213286	-0.0431731137213286
27329	0.0200453762088992	-0.0200453762088992
84938	0.0197460893982509	-0.0197460893982509
27022	0.157605957493076	-0.157605957493076
29929	0.203752722134468	-0.203752722134468
84455	0.0587993160332202	-0.0587993160332202
5236	-0.08381588512815	0.08381588512815
4919	0.0551842111208586	-0.0551842111208586
148581	0.0525116650157703	-0.0525116650157703
57685	0.153045689927626	-0.153045689927626
100616338	-0.0627689203937472	0.0627689203937472
55225	0.0388056956547965	-0.0388056956547965
205	0.0902930533425773	-0.0902930533425773
9829	-0.12598250462311	0.12598250462311
3953	-0.0834422277079892	0.0834422277079892
5142	0.184743878515867	-0.184743878515867
84251	-0.0511176833778719	0.0511176833778719
100422871	0.0271018745510137	-0.0271018745510137
200132	-0.0388770033110449	0.0388770033110449
57708	0.0236141140263381	-0.0236141140263381
149233	0.060451444291752	-0.060451444291752
3595	0.107301893697607	-0.107301893697607
1647	-0.248198792813038	0.248198792813038
100289178	0.144295486753976	-0.144295486753976
101927220	0.199656853405015	-0.199656853405015
105378785	0.0441094374982212	-0.0441094374982212
105378788	0.0706294076961427	-0.0706294076961427
57554	-0.0164421396317639	0.0164421396317639
5301	-0.161923652060944	0.161923652060944
9295	0.020321938491705	-0.020321938491705
11147	0.150868378908649	-0.150868378908649
1491	0.181966488150348	-0.181966488150348
101927244	-0.0361808994421777	0.0361808994421777
101927295	-0.0166491926897369	0.0166491926897369
51086	-0.141421982003081	0.141421982003081
101927320	-0.0840900602862884	0.0840900602862884
127253	0.0725871928032396	-0.0725871928032396
431707	0.180930300848276	-0.180930300848276
34	0.061215838544483	-0.061215838544483
5876	-0.0543665451151858	0.0543665451151858
4438	-0.0443549230708611	0.0443549230708611
256435	0.0132428701155431	-0.0132428701155431
81849	-0.136315095499026	0.136315095499026
26289	0.160545374062987	-0.160545374062987
374986	-0.109707813694277	0.109707813694277
91624	-0.064181585402392	0.064181585402392
149047	0.0516661683475454	-0.0516661683475454
5737	0.000932958279177576	-0.000932958279177576
10964	0.0144992112188735	-0.0144992112188735
10561	0.0804391767034878	-0.0804391767034878
101927412	0.00935950865629948	-0.00935950865629948
23266	0.10483079060746	-0.10483079060746
103283057	-0.131340690062555	0.131340690062555
58511	0.136360886685404	-0.136360886685404
80135	0.0061019790208238	-0.0061019790208238
100505741	0.101236526183507	-0.101236526183507
126820	-0.0866529158714485	0.0866529158714485
3491	-0.156919437213669	0.156919437213669
9635	0.076067330298006	-0.076067330298006
1179	0.0425332067060912	-0.0425332067060912
22802	0.0946164528907892	-0.0946164528907892
9629	0.0316663005823665	-0.0316663005823665
51100	-0.0308478656489738	0.0308478656489738
8543	0.0437520624474095	-0.0437520624474095
5586	0.00284685287018129	-0.00284685287018129
163351	-0.0696514319836147	0.0696514319836147
400759	-0.109198712670871	0.109198712670871
23507	0.0218127136346337	-0.0218127136346337
84230	0.0339557480607831	-0.0339557480607831
55144	0.124244528822432	-0.124244528822432
284695	0.10729885943952	-0.10729885943952
109616984	0.00389960411879614	-0.00389960411879614
8317	0.0240089733600517	-0.0240089733600517
676	0.0109309557337815	-0.0109309557337815
253152	-0.0345289076707293	0.0345289076707293
284697	0.0752369916826133	-0.0752369916826133
388649	0.104821072709988	-0.104821072709988
79871	0.012554393877543	-0.012554393877543
6125	-0.00963343857346381	0.00963343857346381
22823	0.112987557775551	-0.112987557775551
343099	-0.1098024232442	0.1098024232442
1810	-0.00307711076676069	0.00307711076676069
54874	0.0876639575879505	-0.0876639575879505
100126348	-0.137309640496877	0.137309640496877
107985092	0.00707226910126782	-0.00707226910126782
5825	-0.0270379151853727	0.0270379151853727
126969	0.0598235134850671	-0.0598235134850671
101928098	0.178849212869881	-0.178849212869881
440594	-0.0446927411540118	0.0446927411540118
102723661	0.0741247639003811	-0.0741247639003811
58155	0.0100179492379883	-0.0100179492379883
100873932	-0.0494536219471335	0.0494536219471335
100873933	0.123225950188553	-0.123225950188553
729987	0.0117679805393429	-0.0117679805393429
51375	-0.101016957679929	0.101016957679929
100129620	0.116270174690156	-0.116270174690156
9890	0.0147262451324477	-0.0147262451324477
54873	0.0580477593983361	-0.0580477593983361
178	0.080736553654255	-0.080736553654255
54482	-0.0541709643640449	0.0541709643640449
8634	0.0412757407665884	-0.0412757407665884
693138	-0.0816235518289984	0.0816235518289984
8556	-0.0214179812688027	0.0214179812688027
54112	0.0375598834476775	-0.0375598834476775
7412	-0.082798316018819	0.082798316018819
148867	-0.0138292212102184	0.0138292212102184
1901	0.24086032857324	-0.24086032857324
104355286	0.00265819004622859	-0.00265819004622859
276	0.042073991452049	-0.042073991452049
100129138	0.0651145879251471	-0.0651145879251471
55170	0.0132554083319821	-0.0132554083319821
100873946	0.215586930534261	-0.215586930534261
284611	-0.122690680861287	0.122690680861287
55119	-0.105324851735293	0.105324851735293
163479	-0.065789028717878	0.065789028717878
6814	-0.087088314479305	0.087088314479305
642864	-0.0339892744803673	0.0339892744803673
29899	-0.0409330398067035	0.0409330398067035
56900	0.0137729762108772	-0.0137729762108772
677766	-0.0841675680893823	0.0841675680893823
57535	0.156337077550444	-0.156337077550444
6301	-0.172625350447093	0.172625350447093
1952	0.0668797695010904	-0.0668797695010904
284612	-0.0680303252218378	0.0680303252218378
127002	-0.0817544615373681	0.0817544615373681
284613	0.0309238810626261	-0.0309238810626261
83873	-0.0790342972291638	0.0790342972291638
2773	-0.0720356336810101	0.0720356336810101
271	-0.0836296305791953	0.0836296305791953
2949	0.0183351586422477	-0.0183351586422477
1435	-0.0777864804496348	0.0777864804496348
10768	-0.0360156020594465	0.0360156020594465
85369	-0.0550583789274655	0.0550583789274655
104355139	-0.15047391541014	0.15047391541014
164153	0.0834105015056788	-0.0834105015056788
388662	-0.00106171365396059	0.00106171365396059
64783	-0.0815582985979521	0.0815582985979521
84432	-0.214547774880714	0.214547774880714
963	-0.0759265894624227	0.0759265894624227
10390	-0.0405691013682634	0.0405691013682634
1117	-0.107332834988931	0.107332834988931
149620	0.0463097588826168	-0.0463097588826168
27159	-0.0385675755008935	0.0385675755008935
128344	-0.0557945169535352	0.0557945169535352
515	-0.0706558808466574	0.0706558808466574
128346	-0.095428912199707	0.095428912199707
5906	-0.0668363814313345	0.0668363814313345
11218	-0.197327091692065	0.197327091692065
643355	-0.104950717974035	0.104950717974035
55917	0.0892800909207911	-0.0892800909207911
7482	0.0525281862041804	-0.0525281862041804
829	-0.149015607668715	0.149015607668715
4343	-0.103575870673218	0.103575870673218
284467	-0.0742072913014045	0.0742072913014045
100506392	0.0992512667460138	-0.0992512667460138
9860	0.0640184129698858	-0.0640184129698858
260425	-0.0594142571603907	0.0594142571603907
100287722	-0.0286457287793873	0.0286457287793873
64858	-0.112442283235284	0.112442283235284
204851	0.0522910240948548	-0.0522910240948548
56944	-0.0172537865363017	0.0172537865363017
6847	0.183629615242378	-0.183629615242378
7252	-0.029620107424905	0.029620107424905
112840934	0.0767432156679853	-0.0767432156679853
81839	-0.032391511738731	0.032391511738731
55356	-0.0708818763913167	0.0708818763913167
126868	0.0699209626613648	-0.0699209626613648
476	0.0142620016216512	-0.0142620016216512
388667	0.133048096682021	-0.133048096682021
914	0.0330869981780592	-0.0330869981780592
5738	-0.0165283630757001	0.0165283630757001
9398	0.142461114255988	-0.142461114255988
8458	0.0506768336764858	-0.0506768336764858
100126331	0.178066779449856	-0.178066779449856
104355292	-0.00151304880650335	0.00151304880650335
10905	-0.0241306266413712	0.0241306266413712
54855	0.0560029611582274	-0.0560029611582274
10885	-0.0804338895199161	0.0804338895199161
105378934	0.0901511506352861	-0.0901511506352861
51179	0.0301654770969865	-0.0301654770969865
100874270	0.0405398089259829	-0.0405398089259829
3284	0.0418524547303349	-0.0418524547303349
3283	0.119751008940926	-0.119751008940926
26227	-0.0676648688078206	0.0676648688078206
554282	-0.0466148681550443	0.0466148681550443
440689	0.0496116607647585	-0.0496116607647585
653464	0.0109057660408187	-0.0109057660408187
133418	0.0434606070814569	-0.0434606070814569
100133036	-0.0561300844371052	0.0561300844371052
101954272	0.0872973554469258	-0.0872973554469258
9554	0.0956581341959392	-0.0956581341959392
148738	-0.179715171623527	0.179715171623527
10628	0.0143897872457078	-0.0143897872457078
284615	0.0149669216449735	-0.0149669216449735
128077	-0.00881557936902142	0.00881557936902142
8799	0.175864449577576	-0.175864449577576
8515	-0.027494965601874	0.027494965601874
148741	-0.0439480124478842	0.0439480124478842
10401	0.0112434512669722	-0.0112434512669722
27246	0.0632556039232729	-0.0632556039232729
101929780	-0.0129718209139089	0.0129718209139089
653519	-0.0485892296493382	0.0485892296493382
149013	-0.0634455414969586	0.0634455414969586
607	-0.0188135864420226	0.0188135864420226
2703	-0.0132059044985076	0.0132059044985076
81926	-0.0768835022139209	0.0768835022139209
81552	-0.0585154832930124	0.0585154832930124
101954266	0.0787476663716335	-0.0787476663716335
284565	0.0177006360333493	-0.0177006360333493
728945	-0.00742377081297324	0.00742377081297324
101060226	-0.0702103712830349	0.0702103712830349
100873165	0.00742005724108867	-0.00742005724108867
100996732	-0.0391277294756918	0.0391277294756918
103091866	-0.0423191462753831	0.0423191462753831
100132417	-0.040034747307334	0.040034747307334
653505	-0.115803201740809	0.115803201740809
101954264	0.102949109276771	-0.102949109276771
554313	-0.0928913996015112	0.0928913996015112
723790	-0.131742830105452	0.131742830105452
333932	-0.0897072793538255	0.0897072793538255
11311	0.121261355705774	-0.121261355705774
51177	0.0708016757850215	-0.0708016757850215
23632	-0.0161080080365524	0.0161080080365524
79630	-0.0814660637391614	0.0814660637391614
148523	-0.00731543888410519	0.00731543888410519
54460	-0.0208512534059695	0.0208512534059695
9129	-0.0274609234148705	0.0274609234148705
23248	-0.0246968566966985	0.0246968566966985
80222	-0.0220001567959704	0.0220001567959704
1893	0.0299345803892474	-0.0299345803892474
100874054	0.174587855322086	-0.174587855322086
54507	0.0241870772691623	-0.0241870772691623
100422997	0.116269538182686	-0.116269538182686
9869	-0.0139092365401803	0.0139092365401803
8416	-0.161931369208884	0.161931369208884
58497	0.0798422977702814	-0.0798422977702814
149428	0.0355036230887748	-0.0355036230887748
10962	0.0701287143784544	-0.0701287143784544
126626	0.0767685252070142	-0.0767685252070142
8394	0.00364379546665326	-0.00364379546665326
5710	0.00134233533039255	-0.00134233533039255
57592	0.104108495979138	-0.104108495979138
5692	-0.0565497876447332	0.0565497876447332
57530	-0.0438309521611466	0.0438309521611466
7286	-0.0564612325928045	0.0564612325928045
693139	0.0101915951697523	-0.0101915951697523
81609	-0.119350298552053	0.119350298552053
284485	-0.141476780675626	0.141476780675626
51686	0.079418809604437	-0.079418809604437
109729141	0.276430990003263	-0.276430990003263
