ANTH.TAX...CARB-ANTH.TAX	id
-1	11183
-1	22795
-1	30001
-1	80821
1	105370503
-1	10175
-1	11169
1	645687
1	5015
-1	10640
1	55195
-1	26520
1	101927702
1	27133
-1	5529
-1	7597
1	6710
-1	4149
1	100616176
-1	5283
-1	677
-1	8816
-1	2079
1	124900353
1	6547
-1	100529257
1	8110
-1	8650
-1	10577
-1	4053
1	83694
1	102724153
-1	11161
-1	23357
1	283576
1	58157
-1	8846
-1	22938
-1	2957
-1	677845
1	54207
1	105370616
1	101930294
1	105370623
-1	440193
-1	55671
-1	5641
-1	55727
1	283592
-1	57062
1	51156
1	866
1	256394
1	327657
1	145264
-1	23405
-1	55102
-1	84193
1	388015
-1	3320
1	388021
1	100616300
-1	55038
1	100507437
1	102725045
1	387978
-1	145389
-1	91612
1	283587
1	623
-1	91833
-1	100528064
1	253970
-1	379025
1	390502
-1	3091
-1	81892
1	8755
-1	23093
-1	55148
1	5267
1	283643
1	196883
1	7080
1	729665
-1	10490
-1	10001
-1	1112
-1	4738
1	145483
1	283767
-1	114791
-1	23191
1	23742
1	100033422
1	100033441
1	100033455
1	100036564
1	100033807
1	100033811
1	100033812
1	100033815
1	503519
1	101926911
-1	51621
1	256646
1	100507480
1	124903595
1	145942
-1	283742
-1	7057
1	100505534
-1	440275
1	27079
-1	6692
1	79094
-1	11261
-1	23269
-1	55142
-1	80021
-1	27229
-1	2923
-1	113201
-1	51496
-1	8669
1	9153
-1	26258
-1	58472
1	105370809
-1	23741
-1	9101
-1	23431
1	29106
-1	29766
-1	5597
1	105370822
-1	9488
-1	6938
1	3990
-1	54629
-1	54778
1	9245
1	27023
1	101928850
-1	51762
-1	9960
-1	23060
1	123264
-1	51495
-1	8766
1	100422905
1	102723165
1	390598
-1	8554
1	10391
1	79400
1	283673
1	145837
1	54839
1	10002
1	338949
-1	25820
1	342096
1	100287559
1	161514
-1	4016
-1	5371
1	57611
1	729739
1	1544
1	79748
1	161753
-1	26263
1	123591
1	64843
1	9051
1	101929457
1	101929478
1	646892
-1	3658
-1	5685
-1	10933
1	100129540
1	406960
-1	58489
-1	57214
1	161502
1	283726
1	283692
1	6457
-1	9640
1	57538
-1	5151
1	123624
1	145978
1	283738
-1	64963
-1	11057
-1	8826
-1	64784
1	145820
-1	140460
1	105371027
-1	81614
1	283685
1	100616275
-1	7337
1	728310
-1	7082
-1	54893
1	4308
1	161725
-1	56851
-1	79768
-1	9990
-1	55505
1	57369
-1	9716
-1	54989
-1	161835
1	11245
-1	6727
1	644809
-1	54617
1	51332
-1	30844
1	283748
1	255189
-1	23339
1	693212
-1	25963
-1	64397
-1	146057
1	2038
1	116179
-1	146050
1	161497
-1	4236
-1	80208
1	50804
-1	2200
-1	9318
1	3067
-1	55056
-1	54822
-1	84888
-1	23312
-1	123169
1	112543478
1	100302202
-1	10776
1	3175
1	101928499
1	256764
-1	51187
1	101928694
-1	102
-1	79811
-1	663
-1	79664
1	107984784
1	197003
1	494334
-1	84191
-1	53944
-1	4947
-1	51324
-1	54956
1	57722
-1	54878
1	84465
1	102723481
-1	79719
1	124903594
-1	7090
1	196993
1	123346
1	10021
-1	27020
1	9399
1	283731
1	1583
1	100616183
-1	10066
-1	9377
1	101929439
-1	80349
1	1136
1	1143
1	101929586
1	100616181
1	342125
1	84206
-1	6218
1	338963
-1	53339
1	101929743
-1	3418
1	374659
1	91948
1	145814
-1	22856
-1	80213
-1	100288637
-1	1159
-1	25764
1	254559
1	105369201
1	2628
-1	100533483
1	102723548
1	105370985
-1	89839
1	283683
-1	56965
-1	100526783
1	399697
1	100134368
1	84331
1	9028
1	6755
-1	7329
-1	84572
-1	4716
-1	9351
-1	7249
-1	84231
-1	54442
-1	23524
1	283875
1	4993
-1	79903
-1	84662
-1	9093
1	342346
-1	23295
1	146562
-1	29855
1	9717
-1	79091
-1	5373
-1	29035
-1	23274
-1	8303
-1	51283
-1	100288332
-1	23420
-1	23042
-1	4363
1	728276
1	54988
1	123876
1	146177
1	100288072
-1	29904
-1	55718
-1	613037
1	63928
1	10368
-1	5930
1	343
1	9951
1	102723536
1	79831
1	55911
-1	112869
-1	11273
-1	54700
1	653808
-1	4150
1	253982
1	146378
1	29895
1	51333
1	100616405
-1	78994
-1	64319
1	100313837
1	1489
-1	9739
1	493829
1	3681
1	6524
1	51327
1	653550
-1	5257
1	123970
-1	255919
-1	55027
-1	5934
1	79190
1	6530
1	2775
1	100500891
1	4504
-1	4501
1	6559
1	1071
-1	5432
1	222487
1	84229
1	146227
1	106699570
1	766
1	6553
1	55282
-1	10664
1	50855
1	388284
1	55815
-1	10204
1	406932
-1	23450
1	100130894
1	10164
-1	9798
1	283902
1	440387
1	101928203
1	283927
1	57687
-1	23300
1	53630
-1	80790
1	54550
1	123872
1	58189
-1	9100
-1	83716
1	400548
1	2300
-1	81631
1	161882
-1	27189
1	339059
-1	51693
1	1013
-1	6137
1	1800
-1	22980
-1	8131
-1	55692
1	146336
1	645811
1	390667
1	254528
1	64711
1	6123
-1	6187
-1	90850
1	100188847
1	57524
-1	10921
-1	5170
1	83886
-1	6923
1	260429
1	109616997
1	124221
-1	54985
1	84891
1	646174
-1	10131
-1	1387
1	6345
-1	57407
-1	29965
1	124404
1	146556
-1	7874
-1	2013
1	146279
1	5619
1	400499
-1	29066
1	400500
-1	26156
-1	2935
-1	5073
-1	123803
-1	9665
-1	123811
-1	23049
-1	51573
1	124274
1	2813
1	7369
1	204474
1	348158
1	55567
1	1428
-1	91949
-1	4706
-1	79728
1	10595
-1	55114
1	146395
-1	23214
1	79874
1	83723
1	79153
-1	109616959
-1	79077
1	112755
1	79759
1	260434
1	1339
1	283933
1	649159
-1	55737
-1	10294
-1	81533
-1	9683
1	869
-1	29117
1	221223
1	283856
1	26077
1	51090
1	92922
1	1258
-1	23019
1	1006
1	26231
1	146212
1	51673
1	181
1	84080
1	64174
1	100506083
-1	55697
-1	164
1	54957
1	83449
1	100033411
1	170692
-1	4094
1	339145
1	732275
1	400550
1	100506581
-1	23174
-1	8140
1	763
1	400553
-1	2588
1	390748
1	11105
1	3050
1	101929387
1	112268176
1	102724485
1	112268173
1	124903770
1	112267895
1	102467079
1	283854
1	100506542
-1	100132247
1	105371267
1	102467146
1	123879
1	64714
1	26063
-1	527
1	3240
-1	90861
1	283849
-1	107282092
-1	552900
1	286753
-1	5176
1	101927839
1	26189
1	8383
1	400568
-1	409
1	388323
1	339166
1	23302
1	162517
1	6517
1	339168
1	201243
-1	5430
1	55135
1	1949
1	146754
-1	23135
1	3000
1	146852
1	146845
1	388336
1	1770
1	93649
1	101928475
1	256223
1	83450
1	51168
1	400579
1	147166
1	10517
1	125206
1	7732
1	101060544
1	3768
1	440419
-1	3965
-1	51701
1	284086
1	51268
1	100616122
-1	57551
1	374786
1	406968
1	100616449
-1	55288
-1	7756
-1	5717
1	124912
-1	6347
1	124842
-1	3980
1	146862
1	91608
-1	8148
1	105371745
-1	79893
-1	84311
-1	30837
-1	4302
-1	5691
1	100131347
-1	51755
1	100505591
1	284110
-1	5709
-1	339287
-1	22794
-1	147179
-1	5914
-1	3487
1	728318
1	100507608
1	100505782
1	317719
1	83538
-1	1267
-1	535
1	3292
-1	80347
-1	6945
-1	7283
-1	27175
1	65266
1	124817
-1	10197
1	2538
-1	6155
1	8153
1	284067
1	146894
1	23591
1	10900
-1	2896
1	4185
1	388389
-1	4836
-1	10614
1	124790
1	162540
-1	9570
1	4635
-1	9520
-1	3837
1	90506
-1	6668
1	100874351
-1	10241
-1	65264
1	10642
1	124871
1	4804
1	11248
-1	11143
1	1748
1	6442
1	84073
1	8913
1	124857
1	400604
1	440446
1	84643
-1	10040
-1	8526
-1	8165
-1	124540
-1	140735
1	8288
-1	55181
1	100616204
-1	1213
-1	81671
-1	6198
1	101927755
1	124773
-1	8493
1	9496
-1	26115
1	81033
-1	10238
-1	4215
-1	11325
-1	5705
-1	90799
-1	26207
-1	25926
-1	5573
1	101928205
-1	9382
1	400620
-1	6169
1	64446
1	124602
1	350383
1	326624
-1	9368
1	347741
-1	3396
-1	79637
-1	79902
-1	51081
1	100287042
-1	9772
-1	283989
-1	85451
1	8811
-1	100507246
-1	79157
1	146664
-1	6397
-1	10801
1	100141515
-1	9144
-1	57674
-1	57521
1	388428
1	25794
1	83882
-1	9146
-1	5881
-1	2873
-1	3607
-1	6904
-1	7531
-1	1398
-1	10594
1	406994
1	79066
-1	23277
1	100302208
1	4991
1	4994
1	8388
-1	55421
-1	23140
-1	51479
-1	7326
1	1145
-1	5216
1	23746
1	100616401
1	284111
1	83659
1	100506755
1	432
-1	442898
-1	23399
1	9196
1	242
1	146849
1	388333
1	162387
1	201140
1	644070
1	8735
1	4626
1	4622
1	4620
1	4621
1	101928418
1	105371541
1	100874058
1	100616125
1	64518
-1	9611
1	57336
1	284191
-1	8533
1	100861516
1	254272
1	146802
1	218
1	339184
-1	23326
1	339263
1	100616277
1	7448
1	147011
-1	57649
-1	57532
-1	85464
-1	51379
-1	2124
-1	4642
1	40
1	54475
1	146861
1	246176
1	79148
1	57151
1	6360
1	102723471
-1	31
-1	11276
-1	11056
1	440435
1	101929494
-1	7703
1	388381
-1	9349
1	494188
1	390790
-1	5469
1	4761
-1	9862
1	192666
1	353288
1	162605
1	81851
1	85354
1	100505753
1	3883
1	3884
1	3885
1	8688
1	8689
1	3860
1	147093
1	3857
1	284116
1	9001
-1	47
-1	7266
-1	2648
-1	5878
1	23415
-1	6777
-1	162427
1	2826
-1	2145
1	100190938
1	4355
1	5539
1	6521
-1	51629
-1	23131
-1	9343
1	339192
-1	284058
1	114881
1	90507
1	3218
1	84366
1	10481
1	284076
1	2695
1	2793
1	162466
-1	22834
1	101927207
1	255061
-1	1277
1	253962
1	55018
-1	10140
-1	9043
1	101927274
1	56934
-1	1353
-1	7706
-1	8161
1	101927581
-1	51649
-1	6426
1	101927666
-1	6827
1	124535
-1	4591
-1	348235
-1	51136
-1	10513
-1	57508
-1	9969
1	162333
-1	80774
-1	92335
-1	57003
-1	6603
1	1443
1	2689
1	6329
1	3384
-1	2081
-1	55852
-1	64750
-1	10672
1	350
-1	9931
-1	5718
1	400618
1	124599
1	342510
1	2905
1	2232
1	283985
1	124590
-1	10476
-1	51155
-1	23163
-1	2885
-1	3021
-1	23558
-1	51
1	2302
1	114804
1	55808
-1	6427
1	400624
1	100996291
1	8632
-1	57602
1	146713
1	100616170
1	57332
1	101928766
-1	9775
-1	6448
1	400627
1	9625
1	724027
-1	124565
1	284186
-1	71
-1	80233
-1	55666
1	5148
-1	396
1	255275
-1	51181
-1	64118
-1	2194
-1	1453
-1	56270
-1	440400
-1	654364
1	105274304
1	101928514
1	101928674
1	101927911
1	119139905
1	100128006
1	4843
-1	440434
1	102724508
1	101927557
1	101927539
1	100130520
1	100132174
1	101928710
1	101928855
-1	6844
1	1444
-1	2186
-1	3838
1	1140
1	3690
1	125113
1	85285
1	3216
1	147183
1	342574
1	390792
-1	107984156
-1	9097
1	27098
1	116
-1	23347
-1	10627
-1	103910
1	201477
1	100616244
-1	201475
-1	11031
-1	9218
-1	8774
1	342850
1	1149
-1	55125
-1	8731
1	4161
-1	6632
-1	29919
-1	125488
1	729950
1	7276
-1	51444
1	4225
1	441818
1	80816
-1	2589
1	101927900
-1	5289
1	8170
1	112268408
1	110175910
-1	9811
-1	4200
-1	23335
-1	10892
-1	55205
1	28316
-1	57614
-1	54877
1	643542
1	400658
-1	7776
1	2587
-1	7525
-1	64863
-1	9663
1	8736
-1	9989
-1	5771
-1	114799
1	124900411
1	64693
-1	6760
1	83539
1	1823
1	374864
-1	25800
-1	57724
-1	9050
1	125336
1	29906
-1	9063
1	652991
-1	54808
-1	10449
-1	8932
-1	9352
1	100885779
-1	4677
-1	5205
-1	3998
1	147372
-1	23556
-1	2531
-1	54495
1	101060542
1	147381
1	201456
1	101927188
1	284260
-1	103091864
1	105372132
1	105372147
1	105372155
1	105372180
1	100505797
1	101927606
1	100287082
-1	4089
-1	497661
1	610
-1	5725
1	5657
-1	1265
-1	2879
-1	90007
-1	26528
1	10297
1	390874
-1	1455
1	113177
-1	84444
1	360200
1	80032
1	79816
1	8698
-1	56926
1	60680
-1	4782
1	85300
-1	51588
1	84699
1	170961
1	79187
1	284424
1	407045
-1	25873
1	257062
1	81616
-1	8192
1	92359
1	2015
1	284428
1	729458
1	374877
-1	57192
-1	100131801
-1	6813
1	10332
-1	6234
-1	9230
-1	4670
1	284383
1	85509
1	101928238
-1	59286
1	3386
-1	3609
1	693223
1	26526
1	126068
1	126069
-1	811
-1	5886
1	199699
-1	112939
-1	28974
1	342977
-1	90379
1	117579
1	26658
1	126402
1	126410
1	66002
1	148231
1	126536
-1	7171
-1	4218
-1	26017
1	284434
1	9002
-1	4650
-1	64981
-1	79016
1	199786
-1	79709
1	23149
-1	115098
1	3780
-1	84769
-1	79036
-1	7311
-1	23373
-1	5976
-1	23383
-1	54815
1	693225
-1	56242
-1	81931
-1	90649
-1	170959
1	9745
1	100507527
1	100996665
-1	390916
-1	26065
-1	10054
1	100652911
1	6324
1	3249
-1	53827
-1	7392
1	100128682
1	102723617
1	2116
1	11045
1	27033
1	84063
1	333
1	101927599
1	84911
1	148268
1	57828
1	6261
-1	55095
1	10683
1	348303
1	148003
-1	5704
-1	23646
1	57731
-1	92799
-1	6626
1	1555
1	1553
1	1572
1	1084
1	63946
1	64763
1	284339
1	100289650
1	57126
1	390940
1	7638
1	7773
1	7768
1	353355
1	147710
1	388551
-1	1209
-1	10849
1	147699
1	100287177
1	2696
1	388553
1	3171
1	374918
-1	2909
1	27202
-1	29998
-1	6415
1	1406
1	163071
-1	2014
1	26291
-1	4924
1	93659
1	27120
1	147872
1	100507003
1	5639
-1	160
-1	81857
1	4606
1	342918
1	2854
1	284369
-1	2359
1	147658
1	147660
1	503834
1	574464
1	574466
1	574467
1	574472
1	574477
1	574479
1	574481
1	574483
1	574486
1	574494
1	574495
1	574497
1	574498
1	100302205
1	442916
1	91663
1	59285
-1	4849
-1	114823
1	79166
1	9437
1	124904795
-1	6158
-1	147807
-1	11338
1	729974
1	147945
1	101928886
1	85569
1	386758
1	147949
1	57573
1	57663
1	646862
1	100131691
1	65996
-1	8612
1	51298
1	126567
-1	55658
-1	91300
-1	91304
-1	5434
-1	22904
1	255057
-1	399664
-1	6929
1	148229
-1	57455
-1	83855
1	255193
-1	55643
-1	2872
-1	8943
-1	100302283
1	126306
-1	6449
1	6915
-1	23396
1	84839
1	23217
-1	1938
1	729359
-1	56005
-1	8498
1	5990
-1	4298
1	5623
-1	8570
1	284427
-1	3643
-1	56949
1	2208
-1	1994
1	256949
-1	284382
1	125962
1	374879
-1	7675
-1	54811
-1	8666
-1	125950
1	53637
-1	10053
1	147841
1	115948
1	1995
-1	84337
1	79973
-1	4125
-1	30000
-1	7001
1	83546
-1	1777
1	10661
1	773
1	342979
1	646457
-1	5566
-1	22859
-1	3337
1	26333
-1	23476
-1	26993
1	114770
1	8529
1	117286
-1	58513
1	83878
-1	83483
1	100130519
1	23025
1	3594
1	5143
-1	3727
-1	10147
-1	57794
-1	51291
-1	57130
-1	440515
-1	100129842
1	374890
-1	440519
-1	171392
-1	148213
1	100420587
1	284395
1	400685
1	100128675
1	495
1	58510
1	4868
-1	7305
1	199745
1	374899
1	100631378
1	83889
1	8193
1	199720
1	115727
1	147968
1	3960
1	126432
-1	54623
-1	6217
1	1178
1	148014
1	147746
1	57716
-1	645
1	1548
-1	7040
1	1087
1	147719
1	2901
-1	2931
1	1088
1	5670
1	5673
1	284344
1	5678
1	653583
1	126298
1	7772
1	7733
1	125931
1	388550
1	100616355
-1	6633
1	147912
1	81492
-1	8189
1	339345
1	388555
1	57469
1	147906
-1	25865
-1	1175
-1	23211
1	6543
-1	8775
1	284355
1	56344
1	93233
-1	10945
1	54854
-1	6141
1	126147
1	284359
1	2523
1	7288
-1	2997
1	3972
1	3743
1	3270
1	100422979
-1	8463
1	57030
1	406942
1	60385
1	80199
-1	51231
1	126123
1	9476
1	84258
1	50944
1	105372440
1	11012
1	43849
1	125875
1	3982
1	147646
1	162967
1	342926
1	112401
1	91662
1	284415
1	441864
1	199713
1	352909
1	6861
1	5794
-1	22870
1	284418
1	729956
1	646643
1	163033
1	126204
1	342933
1	79149
1	90485
1	114026
1	503835
1	65982
1	79673
1	116412
1	10998
-1	27243
1	4099
1	111216276
-1	51295
1	110806280
-1	9454
1	101929164
1	105372348
1	101927411
-1	26819
1	5675
1	11026
-1	1785
1	7673
1	346
1	3770
1	3805
1	3812
1	3802
1	3809
-1	126328
1	7568
1	163051
-1	10523
-1	79939
-1	11316
1	199746
-1	3191
1	115290
1	1549
1	5671
1	440533
1	7771
1	353514
1	23547
1	1
1	400830
-1	83541
-1	9491
1	101929010
1	727993
1	343641
1	117532
-1	10528
1	100134015
-1	8455
-1	57506
-1	80025
-1	5621
-1	8760
1	1114
1	6616
-1	79133
1	140733
-1	6629
1	56914
-1	11034
1	140836
1	440757
-1	10483
-1	388789
-1	51126
1	26074
1	3642
-1	22803
1	100270679
1	100505664
-1	29107
1	400839
1	284800
1	245936
1	140875
1	100422904
1	85366
1	164395
1	343702
1	140706
-1	9777
-1	22919
1	80341
1	128859
1	359710
1	149954
1	51297
-1	128866
-1	22913
1	434
-1	83737
-1	693229
-1	83658
1	57644
1	140846
-1	22839
-1	10398
-1	6185
1	100287792
1	671
-1	57148
-1	7150
-1	5335
1	101927159
-1	4605
1	84969
1	140902
1	3172
-1	79183
1	11142
-1	7529
1	11317
-1	51604
1	164237
-1	11065
-1	5476
-1	63935
1	57468
1	100500814
-1	8202
1	284749
-1	10564
-1	1434
-1	55661
-1	441951
-1	23315
-1	55905
-1	6615
1	101927541
1	100506115
1	100506175
1	105372672
-1	116151
-1	1477
1	23626
-1	55544
-1	57403
-1	9217
-1	51497
1	116154
1	60437
1	693231
-1	26039
1	9885
-1	11047
-1	6227
1	4923
-1	11054
-1	54994
1	100144597
1	100192386
1	57642
1	100130587
-1	79144
-1	7165
-1	80331
-1	24148
1	4661
-1	140680
-1	128637
1	51378
1	128646
1	100289473
1	5173
-1	3420
-1	64773
-1	22888
-1	65992
-1	25943
-1	1059
1	100302282
-1	29058
-1	5111
1	100507629
1	101929207
-1	56261
1	101929265
-1	8195
-1	182
1	101929413
1	101929486
-1	51575
1	80343
-1	55614
-1	10741
-1	51340
1	105372556
1	101929608
1	101929663
1	140828
1	3170
1	200261
-1	63908
1	128822
1	1473
-1	57136
1	284798
1	284801
1	101928906
1	245932
1	245934
1	245937
1	128853
1	284805
1	140732
1	101929746
-1	8894
-1	191
-1	128869
-1	26133
1	128876
-1	9584
-1	647979
-1	57446
-1	25939
-1	5933
1	100861522
-1	9675
-1	10955
1	140730
1	100505826
1	149708
1	8785
1	27296
1	280664
1	7125
-1	63925
1	109729184
-1	57727
1	64405
-1	51006
-1	63916
1	55713
-1	23613
-1	55959
1	102723483
-1	6780
1	3745
1	101927586
1	140876
-1	23394
-1	8813
-1	7764
1	100422883
-1	1522
-1	6874
-1	5688
-1	81928
-1	10732
-1	11083
1	128408
-1	54915
1	3785
1	6725
-1	54963
-1	10287
1	198437
1	2832
1	9751
1	
1	124904963
1	128817
1	101929698
-1	100527943
1	6406
-1	90196
1	105376992
-1	2778
-1	55968
-1	27131
1	105372564
-1	55741
-1	3692
-1	8904
1	100526773
-1	387522
1	101927512
-1	51012
-1	112268269
-1	55969
-1	2280
-1	6628
-1	387521
1	284757
-1	10137
1	6407
1	4685
1	54143
-1	2551
1	100996571
1	100616243
1	105372763
1	54088
-1	10600
1	193629
1	140258
1	337976
-1	6647
1	116448
-1	3454
-1	6651
1	100506385
1	53820
-1	1859
1	150084
1	5121
1	124900473
1	100423023
1	124900472
1	89766
-1	54145
-1	7109
1	105372833
1	326
1	105372840
1	5651
1	387486
1	378828
1	54072
-1	54148
1	101927973
-1	26046
-1	10694
1	643803
1	643812
1	100422891
1	337960
1	337882
1	337971
1	337974
-1	57466
1	56245
-1	2618
1	3753
1	124900474
1	100133286
1	101928435
-1	54014
1	1826
1	100874326
1	150135
-1	49854
1	7032
1	89765
-1	7307
1	105372832
1	54084
1	386680
-1	6612
1	388830
1	6285
1	4731
1	105372839
-1	56683
-1	539
1	727701
-1	23765
1	100996342
1	100130717
1	83733
1	102725072
1	23617
1	150197
1	645426
1	7625
-1	1399
1	101928891
1	439931
1	9127
1	400891
1	150221
-1	7332
1	164592
1	648691
1	9609
1	266747
1	150248
-1	6598
1	29774
1	51733
1	129049
1	84700
1	23544
1	1413
-1	2130
-1	29796
1	550631
1	100422912
1	150291
-1	55000
1	10738
1	105373006
1	105373010
1	100500826
1	100506241
-1	3956
1	8484
1	164668
1	4248
1	8911
1	9402
1	2847
-1	2033
1	27254
1	150365
1	339674
1	105373051
1	101927447
1	105373054
1	758
1	101927526
1	55007
1	124905134
1	5465
1	339685
1	100422916
1	100128946
1	56666
1	29781
1	150160
1	128954
1	101929372
-1	7353
1	10587
1	388849
1	284865
1	150223
-1	5594
1	27156
1	388882
-1	400916
1	646023
1	440822
1	1414
-1	23760
1	25770
1	10633
-1	162
1	55954
1	101929664
-1	10291
1	200312
1	266629
1	100500901
1	25775
1	150297
1	10739
1	8224
1	100616295
1	4151
1	10369
1	5816
1	339669
1	164656
1	129138
1	84645
1	3761
1	11144
1	150350
-1	57591
-1	6767
-1	27351
1	80274
1	64800
1	150379
1	85352
1	112885
1	101927551
1	100506737
1	150383
1	150384
1	101927722
1	400932
1	400935
1	164714
1	23209
1	414918
1	200298
1	653203
-1	51586
1	150209
1	100507599
1	107985563
1	124905092
1	124905142
1	348645
-1	4733
-1	4282
1	135
1	57026
-1	253143
-1	1454
